"Mes","A�o","Estado Origen","Estado Destino","Ciudad Origen","Ciudad Destino","Compañia Transportadora","Tipo de Transporte","Tipo de combustible usado","Tipo de Movimiento","Costo(Pesos)","Carga Maxima(TON)","Rendimiento por litro","Costo del diesel","Tiempo en Transito"
"Octubre",2014,"QO","DF","QUERETARO","CIUDAD DE MEXICO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$5280.00",22,2.55,"$13.72",6
"Octubre",2014,"NL","CO","APODACA","RAMOS ARIZPE","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$5400.00",22,2.55,"$13.72",2
"Octubre",2014,"SP","GT","SAN LUIS POTOSI","SAN FELIPE","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4492.80",22,2.55,"$13.72",3
"Octubre",2014,"SP","GT","SAN LUIS POTOSI","SILAO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$3542.40",22,2.55,"$13.72",3
"Octubre",2014,"GT","SP","SILAO","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$5823.36",22,2.55,"$13.72",4
"Octubre",2014,"GT","SP","SILAO","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$3542.40",22,2.55,"$13.72",4
"Octubre",2014,"EM","QO","ECATEPEC","QUERETARO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$8735.96",22,2.55,"$13.72",3
"Octubre",2014,"AG","QO","SAN FRANCISCO DE LOS ROMOS","QUERETARO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$11842.74",22,2.55,"$13.72",4
"Octubre",2014,"PL","QO","CUAUTLANCINGO","QUERETARO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$12326.05",22,2.55,"$13.72",6
"Octubre",2014,"EM","QO","TOLUCA","QUERETARO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$7232.66",22,2.55,"$13.72",3
"Octubre",2014,"QO","NL","QUERETARO","COLOMBIA","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$12000.00",22,2.55,"$13.72",20
"Octubre",2014,"EM","CO","TECAMAC","RAMOS ARIZPE","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$24000.00",22,2.55,"$13.72",26
"Octubre",2014,"GT","TM","IRAPUATO","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$27648.00",22,2.55,"$13.72",20
"Octubre",2014,"QO","PL","QUERETARO","PUEBLA","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$14640.00",22,2.55,"$13.72",9
"Octubre",2014,"SP","SP","SAN LUIS POTOSI","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$2046.30",22,2.55,"$13.72",1
"Octubre",2014,"EM","TM","TOLUCA","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$36288.00",22,2.55,"$13.72",24
"Octubre",2014,"NL","SR","APODACA","HERMOSILLO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$50484.67",22,2.55,"$13.72",40
"Octubre",2014,"CH","CO","CIUDAD JUAREZ","RAMOS ARIZPE","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$32160.00",22,2.55,"$13.72",24
"Octubre",2014,"QO","QO","QUERETARO","QUERETARO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$2626.56",22,2.55,"$13.72",1
"Octubre",2014,"TM","QO","NUEVO LAREDO","QUERETARO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$12867.77",22,2.55,"$13.72",16
"Octubre",2014,"QO","TM","QUERETARO","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$12724.99",22,2.55,"$13.72",16
"Octubre",2014,"SP","GT","SAN LUIS POTOSI","IRAPUATO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$3801.60",22,2.55,"$13.72",3
"Octubre",2014,"SP","GT","SAN LUIS POTOSI","SILAO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$5270.40",22,2.55,"$13.72",3
"Octubre",2014,"SP","GT","SAN LUIS POTOSI","SILAO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4838.40",22,2.55,"$13.72",3
"Octubre",2014,"SP","SR","VILLA DE REYES","CD. OBREGON","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$63072.00",22,2.55,"$13.72",36
"Octubre",2014,"CH","CH","CHIHUAHUA","CIUDAD JUAREZ","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$11232.00",22,2.55,"$13.72",6
"Octubre",2014,"TM","NL","NUEVO LAREDO","APODACA","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$5529.60",22,2.55,"$13.72",4
"Octubre",2014,"TM","SP","NUEVO LAREDO","SAN LUIS POTOSI","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$12441.60",22,2.55,"$13.72",15
"Octubre",2014,"SP","GT","SAN LUIS POTOSI","SILAO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$5184.00",22,2.55,"$13.72",3
"Octubre",2014,"ZS","TM","GUADALUPE","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$21168.00",22,2.55,"$13.72",16
"Octubre",2014,"SP","SP","SAN LUIS POTOSI","SAN LUIS POTOSI","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$2332.80",22,2.55,"$13.72",1
"Octubre",2014,"NL","TM","ESCOBEDO","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$5529.60",22,2.55,"$13.72",4
"Octubre",2014,"TM","SP","NUEVO LAREDO","SAN LUIS POTOSI","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$12960.00",22,2.55,"$13.72",15
"Octubre",2014,"TM","NL","NUEVO LAREDO","CIENEGA DE FLORES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$5011.20",22,2.55,"$13.72",4
"Octubre",2014,"SP","GT","VILLA DE REYES","SILAO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4640.40",22,2.55,"$13.72",4
"Octubre",2014,"DG","TM","GOMEZ PALACIO","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$13824.00",22,2.55,"$13.72",12
"Octubre",2014,"TM","EM","NUEVO LAREDO","CUAUTITLAN","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$15600.00",22,2.55,"$13.72",24
"Octubre",2014,"TM","CO","NUEVO LAREDO","RAMOS ARIZPE","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$5670.00",22,2.55,"$13.72",6
"Octubre",2014,"SP","CO","VILLA DE REYES","RAMOS ARIZPE","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$12840.00",22,2.55,"$13.72",6
"Octubre",2014,"QO","CO","QUERETARO","RAMOS ARIZPE","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$14640.00",22,2.55,"$13.72",10
"Octubre",2014,"AG","TM","AGUASCALIENTES","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$25488.00",22,2.55,"$13.72",14
"Octubre",2014,"TM","GT","NUEVO LAREDO","LEON","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$12000.00",22,2.55,"$13.72",20
"Octubre",2014,"JC","SP","GUADALAJARA","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$12096.00",22,2.55,"$13.72",9
"Octubre",2014,"QO","TM","QUERETARO","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$27648.00",22,2.55,"$13.72",16
"Octubre",2014,"TM","NL","NUEVO LAREDO","APODACA","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4896.00",22,2.55,"$13.72",4
"Octubre",2014,"CO","TM","RAMOS ARIZPE","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$11923.20",22,2.55,"$13.72",6
"Octubre",2014,"CO","TM","TORREON","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$12051.68",22,2.55,"$13.72",10
"Octubre",2014,"CO","TM","RAMOS ARIZPE","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$5616.00",22,2.55,"$13.72",6
"Octubre",2014,"QO","SP","SANTA ROSA","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4200.00",22,2.55,"$13.72",4
"Octubre",2014,"CH","EM","CHIHUAHUA","LERMA","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$43800.00",22,2.55,"$13.72",30
"Octubre",2014,"SP","TM","SAN LUIS POTOSI","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$23893.01",22,2.55,"$13.72",16
"Octubre",2014,"TM","CO","NUEVO LAREDO","RAMOS ARIZPE","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$8565.70",22,2.55,"$13.72",6
"Octubre",2014,"CO","TM","RAMOS ARIZPE","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$7565.70",22,2.55,"$13.72",6
"Octubre",2014,"CO","TM","RAMOS ARIZPE","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$18840.00",22,2.55,"$13.72",6
"Octubre",2014,"CH","CH","CHIHUAHUA","CIUDAD JUAREZ","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$10371.90",22,2.55,"$13.72",6
"Octubre",2014,"CH","CH","CHIHUAHUA","CIUDAD JUAREZ","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$11232.00",22,2.55,"$13.72",6
"Octubre",2014,"TM","SP","NUEVO LAREDO","SAN LUIS POTOSI","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$11400.00",22,2.55,"$13.72",15
"Octubre",2014,"SP","TM","SAN LUIS POTOSI","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$11400.00",22,2.55,"$13.72",16
"Octubre",2014,"SP","JC","SAN LUIS POTOSI","GUADALAJARA","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$16416.00",22,2.55,"$13.72",6
"Octubre",2014,"CO","TM","RAMOS ARIZPE","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$6739.20",22,2.55,"$13.72",6
"Octubre",2014,"NL","TM","APODACA","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$9780.00",22,2.55,"$13.72",4
"Octubre",2014,"TM","CO","NUEVO LAREDO","RAMOS ARIZPE","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$6912.00",22,2.55,"$13.72",6
"Octubre",2014,"JC","TM","EL SALTO","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$20736.00",22,2.55,"$13.72",20
"Octubre",2014,"GT","GT","APASEO EL GRANDE","SILAO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$4164.00",22,2.55,"$13.72",3
"Octubre",2014,"CO","TM","RAMOS ARIZPE","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$6588.00",22,2.55,"$13.72",6
"Octubre",2014,"CH","GT","CIUDAD JUAREZ","SILAO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$40137.51",22,2.55,"$13.72",30
"Octubre",2014,"CH","CH","CIUDAD JUAREZ","DELICIAS","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$7603.20",22,2.55,"$13.72",7
"Octubre",2014,"CH","CH","DELICIAS","CIUDAD JUAREZ","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$7603.20",22,2.55,"$13.72",7
"Octubre",2014,"SP","SP","SAN LUIS POTOSI","SAN LUIS POTOSI","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$2640.00",22,2.55,"$13.72",1
"Octubre",2014,"SP","QO","SAN LUIS POTOSI","QUERETARO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$6720.00",22,2.55,"$13.72",6
"Octubre",2014,"SP","TM","SAN LUIS POTOSI","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$24917.76",22,2.55,"$13.72",16
"Octubre",2014,"CH","CH","CHIHUAHUA","CIUDAD JUAREZ","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$15897.60",22,2.55,"$13.72",6
"Octubre",2014,"CO","GT","RAMOS ARIZPE","SILAO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$15600.00",22,2.55,"$13.72",12
"Octubre",2014,"BJ","CH","TIJUANA","CIUDAD JUAREZ","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$53568.00",22,2.55,"$13.72",28
"Octubre",2014,"TM","SP","NUEVO LAREDO","SAN LUIS POTOSI","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$11272.08",22,2.55,"$13.72",15
"Octubre",2014,"CH","CH","CHIHUAHUA","CHIHUAHUA","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$1440.00",22,2.55,"$13.72",1
"Octubre",2014,"QO","AG","QUERETARO","AGUASCALIENTES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$11400.00",22,2.55,"$13.72",6
"Octubre",2014,"SP","AG","SAN LUIS POTOSI","AGUASCALIENTES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$6720.00",22,2.55,"$13.72",3
"Octubre",2014,"SP","SP","SAN LUIS POTOSI","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$1765.59",22,2.55,"$13.72",1
"Octubre",2014,"TM","QO","NUEVO LAREDO","QUERETARO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$31104.00",22,2.55,"$13.72",16
"Octubre",2014,"SP","GT","VILLA DE REYES","SILAO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$5880.00",22,2.55,"$13.72",4
"Octubre",2014,"SP","NL","VILLA DE REYES","MONTERREY","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$10800.00",22,2.55,"$13.72",9
"Octubre",2014,"SP","JC","VILLA DE REYES","GUADALAJARA","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$14400.00",22,2.55,"$13.72",9
"Octubre",2014,"SP","CH","VILLA DE REYES","CIUDAD JUAREZ","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$42600.00",22,2.55,"$13.72",24
"Octubre",2014,"SP","SP","VILLA DE REYES","SAN LUIS POTOSI","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$2760.00",22,2.55,"$13.72",1
"Octubre",2014,"CO","TM","TORREON","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$16416.00",22,2.55,"$13.72",10
"Octubre",2014,"QO","TM","EL MARQUES","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$29376.00",22,2.55,"$13.72",16
"Octubre",2014,"TM","GT","NUEVO LAREDO","SILAO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$27648.00",22,2.55,"$13.72",20
"Octubre",2014,"AG","TM","AGUASCALIENTES","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$20736.00",22,2.55,"$13.72",14
"Octubre",2014,"TM","GT","NUEVO LAREDO","SILAO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$13478.40",22,2.55,"$13.72",20
"Octubre",2014,"SP","TM","SAN LUIS POTOSI","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$21600.00",22,2.55,"$13.72",16
"Octubre",2014,"SP","SP","SAN LUIS POTOSI","SAN LUIS POTOSI","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$1728.00",22,2.55,"$13.72",1
"Octubre",2014,"PL","TM","CUAUTLANCINGO","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$41040.00",22,2.55,"$13.72",20
"Octubre",2014,"GT","TM","SILAO","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$26784.00",22,2.55,"$13.72",20
"Octubre",2014,"NL","TM","APODACA","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$10108.80",22,2.55,"$13.72",4
"Octubre",2014,"CO","TM","TORREON","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$18144.00",22,2.55,"$13.72",10
"Octubre",2014,"TM","CO","NUEVO LAREDO","RAMOS ARIZPE","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$10987.69",22,2.55,"$13.72",6
"Octubre",2014,"EM","SP","TENANGO DEL VALLE","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$14860.80",22,2.55,"$13.72",6
"Octubre",2014,"EM","TM","TOLUCA","NUEVO LAREDO","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$32832.00",22,2.55,"$13.72",24
"Octubre",2014,"SP","SP","SAN LUIS POTOSI","VILLA DE REYES","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$2576.39",22,2.55,"$13.72",1
"Octubre",2014,"BJ","CH","MEXICALI","CHIHUAHUA","TRANSPORTES LARMEX  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$41735.46",22,2.55,"$13.72",28
"Septiembre",2014,"MS","SP","CUAUTLA","SAN LUIS POTOSI","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$12550.00",22,2.55,"$13.61",7
"Septiembre",2014,"QO","SP","QUERETARO","SAN LUIS POTOSI","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4606.66",22,2.55,"$13.61",3
"Septiembre",2014,"EM","SP","CUAUTITLAN IZCALLI","SAN LUIS POTOSI","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$8376.90",22,2.55,"$13.61",6
"Septiembre",2014,"PL","EM","PUEBLA","TOLUCA","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$11800.00",22,2.55,"$13.61",6
"Septiembre",2014,"PL","EM","PUEBLA","TOLUCA","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","THORTON","Diesel ","Redondo","$7149.46",15,2.8,"$13.61",5
"Septiembre",2014,"GT","GT","GUANAJUATO","SILAO","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$1500.00",22,2.55,"$13.61",1
"Septiembre",2014,"GT","GT","IRAPUATO","SILAO","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$1900.00",22,2.55,"$13.61",1
"Septiembre",2014,"SP","GT","SAN LUIS POTOSI","SILAO","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$4486.68",22,2.55,"$13.61",3
"Septiembre",2014,"EM","GT","ATLACOMULCO","SILAO","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$7062.44",22,2.55,"$13.61",5
"Septiembre",2014,"DF","EM","CIUDAD DE MEXICO","NAUCALPAN DE JUÁREZ","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","3.5 TON",,"Sencillo","$1000.00",3.5,,,1
"Septiembre",2014,"DF","SP","CIUDAD DE MEXICO","SAN LUIS POTOSI","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","3.5 TON",,"Sencillo","$4500.00",3.5,,,6
"Septiembre",2014,"DF","SP","CIUDAD DE MEXICO","SAN LUIS POTOSI","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","3.5 TON",,"Sencillo","$5500.00",3.5,,,6
"Septiembre",2014,"DF","SP","CIUDAD DE MEXICO","SAN LUIS POTOSI","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","THORTON","Diesel ","Sencillo","$6500.00",15,2.8,"$13.61",6
"Septiembre",2014,"DF","SP","CIUDAD DE MEXICO","SAN LUIS POTOSI","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","THORTON","Diesel ","Sencillo","$7500.00",15,2.8,"$13.61",6
"Septiembre",2014,"DF","SP","CIUDAD DE MEXICO","SAN LUIS POTOSI","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$9500.00",22,2.55,"$13.61",7
"Septiembre",2014,"DF","SP","CIUDAD DE MEXICO","SAN LUIS POTOSI","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$11000.00",22,2.55,"$13.61",7
"Septiembre",2014,"DF","AG","CIUDAD DE MEXICO","SAN FRANCISCO DE LOS ROMO","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","3.5 TON",,"Sencillo","$6100.00",3.5,,,7
"Septiembre",2014,"DF","AG","CIUDAD DE MEXICO","SAN FRANCISCO DE LOS ROMO","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","3.5 TON",,"Sencillo","$7000.00",3.5,,,7
"Septiembre",2014,"DF","AG","CIUDAD DE MEXICO","SAN FRANCISCO DE LOS ROMO","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","THORTON","Diesel ","Sencillo","$7500.00",15,2.8,"$13.61",8
"Septiembre",2014,"DF","AG","CIUDAD DE MEXICO","SAN FRANCISCO DE LOS ROMO","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","THORTON","Diesel ","Sencillo","$8500.00",15,2.8,"$13.61",8
"Septiembre",2014,"DF","AG","CIUDAD DE MEXICO","SAN FRANCISCO DE LOS ROMO","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$11000.00",22,2.55,"$13.61",9
"Septiembre",2014,"DF","AG","CIUDAD DE MEXICO","SAN FRANCISCO DE LOS ROMO","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$12000.00",22,2.55,"$13.61",9
"Septiembre",2014,"DF","NL","CIUDAD DE MEXICO","MONTERREY","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","THORTON","Diesel ","Sencillo","$12900.00",15,2.8,"$13.61",12
"Septiembre",2014,"DF","GT","CIUDAD DE MEXICO","SILAO","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","3.5 TON",,"Sencillo","$5500.00",3.5,,,5
"Septiembre",2014,"DF","GT","CIUDAD DE MEXICO","SILAO","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","3.5 TON",,"Sencillo","$6750.00",3.5,,,5
"Septiembre",2014,"DF","GT","CIUDAD DE MEXICO","SILAO","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","THORTON","Diesel ","Sencillo","$6950.00",15,2.8,"$13.61",5.5
"Septiembre",2014,"DF","GT","CIUDAD DE MEXICO","SILAO","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","THORTON","Diesel ","Sencillo","$7500.00",15,2.8,"$13.61",5.5
"Septiembre",2014,"DF","GT","CIUDAD DE MEXICO","SILAO","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$9500.00",22,2.55,"$13.61",6.5
"Septiembre",2014,"DF","GT","CIUDAD DE MEXICO","SILAO","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","48FT/53FT","Diesel ","Redondo","$11000.00",22,2.55,"$13.61",6.5
"Septiembre",2014,"DF","QO","CIUDAD DE MEXICO","QUERETARO","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","3.5 TON",,"Sencillo","$3750.00",3.5,,,3
"Septiembre",2014,"DF","QO","CIUDAD DE MEXICO","QUERETARO","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","3.5 TON",,"Sencillo","$4500.00",3.15,,,3
"Septiembre",2014,"DF","QO","CIUDAD DE MEXICO","QUERETARO","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","THORTON","Diesel ","Sencillo","$4750.00",15,2.8,"$13.61",3
"Septiembre",2014,"DF","QO","CIUDAD DE MEXICO","QUERETARO","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","THORTON","Diesel ","Sencillo","$5500.00",15,2.8,"$13.61",3
"Septiembre",2014,"DF","QO","CIUDAD DE MEXICO","QUERETARO","TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.","48FT/53FT","Diesel ","Sencillo","$5750.00",22,2.55,"$13.61",4
