Mes,A¤o,Estado Origen,Estado Destino,Ciudad Origen,Ciudad Destino,Compa¤ia Transportadora,Tipo de Transporte,Tipo de combustible usado,Tipo de Movimiento,Costo(Pesos),Carga Maxima(TON),Rendimiento por litro,Costo del diesel,Tiempo en Transito,,
Septiembre,2015,GT,AG,SILAO,AGUASCALIENTES,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,4000,3.5,,,2.5,,
Septiembre,2015,GT,AG,SILAO,AGUASCALIENTES,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Redondo,4800,3.5,,,2.5,,
Septiembre,2015,GT,GT,SILAO,SALAMANCA,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,2500,3.5,,,1,,
Septiembre,2015,GT,GT,SILAO,SALAMANCA,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Redondo,3250,3.5,,,1,,
Septiembre,2015,GT,DF,SILAO,CIUDAD DE MEXICO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,6500,3.5,,,5,,
Septiembre,2015,GT,AG,IRAPUATO,AGUASCALIENTES,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,4320,3.5,,,3,,
Septiembre,2015,GT,MS,IRAPUATO,CUERNAVACA,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,9000,3.5,,,6,,
Septiembre,2015,GT,MS,IRAPUATO,CUERNAVACA,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,7300,3.5,,,6,,
Septiembre,2015,GT,GT,IRAPUATO,SILAO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,650,3.5,,,1,,
Septiembre,2015,GT,GT,IRAPUATO,SILAO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,800,3.5,,,1,,
Septiembre,2015,GT,JC,IRAPUATO,GUADALAJARA,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,4500,3.5,,,3.6,,
Septiembre,2015,GT,JC,IRAPUATO,GUADALAJARA,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,6500,3.5,,,3.6,,
Septiembre,2015,SP,JC,SAN LUIS POTOSI,GUADALAJARA,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,5650,3.5,,,5,,
Septiembre,2015,GT,QO,LEON,QUERETARO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,3500,3.5,,,2.5,,
Septiembre,2015,GT,QO,LEON,QUERETARO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,4500,3.5,,,2.5,,
Septiembre,2015,GT,QO,LEON,QUERETARO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Redondo,4000,3.5,,,2.5,,
Septiembre,2015,GT,QO,LEON,QUERETARO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Redondo,5500,3.5,,,2.5,,
Septiembre,2015,MS,DF,CUERNAVACA,CIUDAD DE MEXICO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,3300,3.5,,,2,,
Septiembre,2015,MS,TL,CUERNAVACA,TLAXCALA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,4950,3.5,,,2.6,,
Septiembre,2015,MS,QO,CUERNAVACA,QUERETARO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,4200,3.5,,,4.5,,
Septiembre,2015,MS,GT,CUERNAVACA,CELAYA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,6750,3.5,,,5,,
Septiembre,2015,MS,GT,CUERNAVACA,SILAO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,8250,3.5,,,7,,
Septiembre,2015,MS,GT,CUERNAVACA,LEON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,8475,3.5,,,7,,
Septiembre,2015,MS,GT,CUERNAVACA,GUANAJUATO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,8100,3.5,,,6.5,,
Septiembre,2015,MS,JC,CUERNAVACA,GUADALAJARA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,10500,3.5,,,8.5,,
Septiembre,2015,MS,ZS,CUERNAVACA,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,11250,3.5,,,10,,
Septiembre,2015,MS,ZS,CUERNAVACA,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12000,3.5,,,10,,
Septiembre,2015,MS,SP,CUERNAVACA,SAN LUIS POTOSI,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9750,3.5,,,7,,
Septiembre,2015,MS,CO,CUERNAVACA,RAMOS ARIZPE,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,13800,3.5,,,13,,
Septiembre,2015,MS,CO,CUERNAVACA,TORREON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,16500,3.5,,,15,,
Septiembre,2015,MS,NL,CUERNAVACA,MONTERREY,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,15750,3.5,,,14,,
Septiembre,2015,MS,TM,CUERNAVACA,REYNOSA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,18000,3.5,,,17,,
Septiembre,2015,MS,TM,CUERNAVACA,MATAMOROS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,18000,3.5,,,16,,
Septiembre,2015,MS,TM,CUERNAVACA,NUEVO LAREDO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,19500,3.5,,,17,,
Septiembre,2015,DF,MS,CIUDAD DE MEXICO,CUERNAVACA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,3300,3.5,,,2,,
Septiembre,2015,DF,TL,CIUDAD DE MEXICO,TLAXCALA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,3750,3.5,,,2,,
Septiembre,2015,DF,QO,CIUDAD DE MEXICO,QUERETARO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,3750,3.5,,,3,,
Septiembre,2015,DF,GT,CIUDAD DE MEXICO,CELAYA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,6300,3.5,,,4,,
Septiembre,2015,DF,GT,CIUDAD DE MEXICO,SILAO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,6750,3.5,,,5,,
Septiembre,2015,DF,GT,CIUDAD DE MEXICO,LEON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,8250,3.5,,,5.5,,
Septiembre,2015,DF,GT,CIUDAD DE MEXICO,GUANAJUATO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,7800,3.5,,,5,,
Septiembre,2015,DF,JC,CIUDAD DE MEXICO,GUADALAJARA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9300,3.5,,,8,,
Septiembre,2015,DF,ZS,CIUDAD DE MEXICO,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9750,3.5,,,9,,
Septiembre,2015,DF,ZS,CIUDAD DE MEXICO,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,10500,3.5,,,9,,
Septiembre,2015,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,7650,3.5,,,6,,
Septiembre,2015,DF,CO,CIUDAD DE MEXICO,RAMOS ARIZPE,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12750,3.5,,,12,,
Septiembre,2015,DF,CO,CIUDAD DE MEXICO,TORREON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,16500,3.5,,,12,,
Septiembre,2015,DF,NL,CIUDAD DE MEXICO,MONTERREY,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,14250,3.5,,,13,,
Septiembre,2015,DF,TM,CIUDAD DE MEXICO,REYNOSA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,17250,3.5,,,16,,
Septiembre,2015,DF,TM,CIUDAD DE MEXICO,MATAMOROS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,17250,3.5,,,15,,
Septiembre,2015,DF,TM,CIUDAD DE MEXICO,NUEVO LAREDO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,18000,3.5,,,16,,
Septiembre,2015,TL,MS,TLAXCALA,CUERNAVACA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,3300,3.5,,,2.5,,
Septiembre,2015,TL,DF,TLAXCALA,CIUDAD DE MEXICO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,4500,3.5,,,2,,
Septiembre,2015,TL,QO,TLAXCALA,QUERETARO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,4500,3.5,,,4.5,,
Septiembre,2015,TL,GT,TLAXCALA,CELAYA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,5250,3.5,,,5.3,,
Septiembre,2015,TL,GT,TLAXCALA,SILAO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9000,3.5,,,6.5,,
Septiembre,2015,TL,GT,TLAXCALA,LEON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9000,3.5,,,7.5,,
Septiembre,2015,TL,GT,TLAXCALA,GUANAJUATO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9300,3.5,,,7,,
Septiembre,2015,TL,JC,TLAXCALA,GUADALAJARA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,10500,3.5,,,9,,
Septiembre,2015,TL,ZS,TLAXCALA,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,11250,3.5,,,11,,
Septiembre,2015,TL,ZS,TLAXCALA,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12000,3.5,,,11,,
Septiembre,2015,TL,SP,TLAXCALA,SAN LUIS POTOSI,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9000,3.5,,,7.3,,
Septiembre,2015,TL,CO,TLAXCALA,RAMOS ARIZPE,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,13800,3.5,,,14,,
Septiembre,2015,TL,CO,TLAXCALA,TORREON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,18000,3.5,,,16,,
Septiembre,2015,TL,NL,TLAXCALA,MONTERREY,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,14640,3.5,,,14.3,,
Septiembre,2015,TL,TM,TLAXCALA,REYNOSA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,14250,3.5,,,14,,
Septiembre,2015,TL,TM,TLAXCALA,MATAMOROS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,14250,3.5,,,14,,
Septiembre,2015,TL,TM,TLAXCALA,NUEVO LAREDO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,19500,3.5,,,18,,
Septiembre,2015,QO,MS,QUERETARO,CUERNAVACA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,5250,3.5,,,4.5,,
Septiembre,2015,QO,DF,QUERETARO,CIUDAD DE MEXICO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,4500,3.5,,,4,,
Septiembre,2015,QO,TL,QUERETARO,TLAXCALA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,4500,3.5,,,5,,
Septiembre,2015,QO,GT,QUERETARO,CELAYA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,1200,3.5,,,2,,
Septiembre,2015,QO,GT,QUERETARO,SILAO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,2250,3.5,,,3,,
Septiembre,2015,QO,GT,QUERETARO,LEON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,2700,3.5,,,2.5,,
Septiembre,2015,QO,GT,QUERETARO,GUANAJUATO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,2250,3.5,,,2,,
Septiembre,2015,QO,JC,QUERETARO,GUADALAJARA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,5250,3.5,,,7,,
Septiembre,2015,QO,ZS,QUERETARO,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,6000,3.5,,,6,,
Septiembre,2015,QO,ZS,QUERETARO,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,6750,3.5,,,6,,
Septiembre,2015,QO,SP,QUERETARO,SAN LUIS POTOSI,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,3750,3.5,,,2.5,,
Septiembre,2015,QO,CO,QUERETARO,RAMOS ARIZPE,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,8250,3.5,,,10,,
Septiembre,2015,QO,CO,QUERETARO,TORREON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,10500,3.5,,,9,,
Septiembre,2015,QO,NL,QUERETARO,MONTERREY,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9750,3.5,,,11,,
Septiembre,2015,QO,TM,QUERETARO,REYNOSA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,10500,3.5,,,14,,
Septiembre,2015,QO,TM,QUERETARO,MATAMOROS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,10800,3.5,,,14,,
Septiembre,2015,QO,TM,QUERETARO,NUEVO LAREDO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12000,3.5,,,14,,
Septiembre,2015,GT,MS,CELAYA,CUERNAVACA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,5250,3.5,,,5,,
Septiembre,2015,GT,DF,CELAYA,CIUDAD DE MEXICO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,5250,3.5,,,4,,
Septiembre,2015,GT,TL,CELAYA,TLAXCALA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,5700,3.5,,,5.3,,
Septiembre,2015,GT,QO,CELAYA,QUERETARO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,1800,3.5,,,1,,
Septiembre,2015,GT,GT,CELAYA,SILAO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,2400,3.5,,,1.5,,
Septiembre,2015,GT,GT,CELAYA,LEON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,3000,3.5,,,2,,
Septiembre,2015,GT,GT,CELAYA,GUANAJUATO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,2550,3.5,,,1.5,,
Septiembre,2015,GT,JC,CELAYA,GUADALAJARA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,5250,3.5,,,4.5,,
Septiembre,2015,GT,ZS,CELAYA,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,5775,3.5,,,5.5,,
Septiembre,2015,GT,ZS,CELAYA,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,6750,3.5,,,5.5,,
Septiembre,2015,GT,SP,CELAYA,SAN LUIS POTOSI,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,4800,3.5,,,3.6,,
Septiembre,2015,GT,CO,CELAYA,RAMOS ARIZPE,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9750,3.5,,,10,,
Septiembre,2015,GT,CO,CELAYA,TORREON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,10800,3.5,,,11,,
Septiembre,2015,GT,NL,CELAYA,MONTERREY,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,11250,3.5,,,11,,
Septiembre,2015,GT,TM,CELAYA,REYNOSA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12300,3.5,,,14,,
Septiembre,2015,GT,TM,CELAYA,MATAMOROS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12300,3.5,,,12.5,,
Septiembre,2015,GT,TM,CELAYA,NUEVO LAREDO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,13500,3.5,,,13.7,,
Septiembre,2015,GT,MS,SILAO,CUERNAVACA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,3750,3.5,,,7,,
Septiembre,2015,GT,DF,SILAO,CIUDAD DE MEXICO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,6750,3.5,,,5,,
Septiembre,2015,GT,TL,SILAO,TLAXCALA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,7200,3.5,,,6.5,,
Septiembre,2015,GT,QO,SILAO,QUERETARO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,2250,3.5,,,2,,
Septiembre,2015,GT,GT,SILAO,CELAYA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,2700,3.5,,,1.5,,
Septiembre,2015,GT,GT,SILAO,LEON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,1800,3.5,,,1.5,,
Septiembre,2015,GT,GT,SILAO,GUANAJUATO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,1800,3.5,,,1,,
Septiembre,2015,GT,JC,SILAO,GUADALAJARA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,5250,3.5,,,3.7,,
Septiembre,2015,GT,ZS,SILAO,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,6000,3.5,,,4,,
Septiembre,2015,GT,ZS,SILAO,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,6000,3.5,,,4,,
Septiembre,2015,GT,SP,SILAO,SAN LUIS POTOSI,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,4250,3.5,,,2.3,,
Septiembre,2015,GT,CO,SILAO,RAMOS ARIZPE,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9750,3.5,,,8.6,,
Septiembre,2015,GT,CO,SILAO,TORREON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9750,3.5,,,10,,
Septiembre,2015,GT,NL,SILAO,MONTERREY,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,10200,3.5,,,12,,
Septiembre,2015,GT,TM,SILAO,REYNOSA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,11250,3.5,,,12.5,,
Septiembre,2015,GT,TM,SILAO,MATAMOROS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,11250,3.5,,,11.5,,
Septiembre,2015,GT,TM,SILAO,NUEVO LAREDO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12750,3.5,,,12.5,,
Septiembre,2015,GT,MS,LEON,CUERNAVACA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,7800,3.5,,,7,,
Septiembre,2015,GT,DF,LEON,CIUDAD DE MEXICO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,7950,3.5,,,5.5,,
Septiembre,2015,GT,TL,LEON,TLAXCALA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,8250,3.5,,,7.5,,
Septiembre,2015,GT,QO,LEON,QUERETARO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,3000,3.5,,,2.5,,
Septiembre,2015,GT,GT,LEON,CELAYA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,3750,3.5,,,2,,
Septiembre,2015,GT,GT,LEON,SILAO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,2250,3.5,,,1,,
Septiembre,2015,GT,GT,LEON,GUANAJUATO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,2835,3.5,,,1,,
Septiembre,2015,GT,JC,LEON,GUADALAJARA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,5250,3.5,,,3.5,,
Septiembre,2015,GT,ZS,LEON,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,5250,3.5,,,3.5,,
Septiembre,2015,GT,ZS,LEON,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,5775,3.5,,,3.5,,
Septiembre,2015,GT,SP,LEON,SAN LUIS POTOSI,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,4200,3.5,,,3,,
Septiembre,2015,GT,CO,LEON,RAMOS ARIZPE,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9750,3.5,,,9.5,,
Septiembre,2015,GT,CO,LEON,TORREON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9750,3.5,,,9,,
Septiembre,2015,GT,NL,LEON,MONTERREY,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,10500,3.5,,,10,,
Septiembre,2015,GT,TM,LEON,REYNOSA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12000,3.5,,,12.5,,
Septiembre,2015,GT,TM,LEON,MATAMOROS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12750,3.5,,,12.5,,
Septiembre,2015,GT,TM,LEON,NUEVO LAREDO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,13500,3.5,,,13.5,,
Septiembre,2015,GT,MS,GUANAJUATO,CUERNAVACA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,7500,3.5,,,6.5,,
Septiembre,2015,GT,DF,GUANAJUATO,CIUDAD DE MEXICO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,6750,3.5,,,5,,
Septiembre,2015,GT,TL,GUANAJUATO,TLAXCALA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,8250,3.5,,,7,,
Septiembre,2015,GT,QO,GUANAJUATO,QUERETARO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,2250,3.5,,,2,,
Septiembre,2015,GT,GT,GUANAJUATO,CELAYA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,2700,3.5,,,1.5,,
Septiembre,2015,GT,GT,GUANAJUATO,SILAO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,2250,3.5,,,1,,
Septiembre,2015,GT,GT,GUANAJUATO,LEON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,2250,3.5,,,1,,
Septiembre,2015,GT,JC,GUANAJUATO,GUADALAJARA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,5250,3.5,,,4,,
Septiembre,2015,GT,ZS,GUANAJUATO,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,5700,3.5,,,4.5,,
Septiembre,2015,GT,ZS,GUANAJUATO,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,6000,3.5,,,4.5,,
Septiembre,2015,GT,SP,GUANAJUATO,SAN LUIS POTOSI,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,4200,3.5,,,2.7,,
Septiembre,2015,GT,CO,GUANAJUATO,RAMOS ARIZPE,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9000,3.5,,,9,,
Septiembre,2015,GT,CO,GUANAJUATO,TORREON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9750,3.5,,,10,,
Septiembre,2015,GT,NL,GUANAJUATO,MONTERREY,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,10500,3.5,,,10,,
Septiembre,2015,GT,TM,GUANAJUATO,REYNOSA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12000,3.5,,,12.5,,
Septiembre,2015,GT,TM,GUANAJUATO,MATAMOROS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12000,3.5,,,12.5,,
Septiembre,2015,GT,TM,GUANAJUATO,NUEVO LAREDO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12750,3.5,,,14,,
Septiembre,2015,JC,MS,GUADALAJARA,CUERNAVACA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,10500,3.5,,,8.5,,
Septiembre,2015,JC,DF,GUADALAJARA,CIUDAD DE MEXICO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,10200,3.5,,,8,,
Septiembre,2015,JC,TL,GUADALAJARA,TLAXCALA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,11250,3.5,,,9,,
Septiembre,2015,JC,QO,GUADALAJARA,QUERETARO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,5100,3.5,,,5,,
Septiembre,2015,JC,GT,GUADALAJARA,CELAYA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,7500,3.5,,,4.5,,
Septiembre,2015,JC,GT,GUADALAJARA,SILAO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,6750,3.5,,,3.7,,
Septiembre,2015,JC,GT,GUADALAJARA,LEON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,6300,3.5,,,3.5,,
Septiembre,2015,JC,GT,GUADALAJARA,GUANAJUATO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,7500,3.5,,,4,,
Septiembre,2015,JC,ZS,GUADALAJARA,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,7500,3.5,,,5,,
Septiembre,2015,JC,ZS,GUADALAJARA,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,8250,3.5,,,5,,
Septiembre,2015,JC,SP,GUADALAJARA,SAN LUIS POTOSI,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,7500,3.5,,,5,,
Septiembre,2015,JC,CO,GUADALAJARA,RAMOS ARIZPE,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12000,3.5,,,11.5,,
Septiembre,2015,JC,CO,GUADALAJARA,TORREON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12300,3.5,,,11,,
Septiembre,2015,JC,NL,GUADALAJARA,MONTERREY,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,13500,3.5,,,11,,
Septiembre,2015,JC,TM,GUADALAJARA,REYNOSA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,18000,3.5,,,15,,
Septiembre,2015,JC,TM,GUADALAJARA,MATAMOROS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,18000,3.5,,,14,,
