Mes,A_o,Estado Origen,Estado Destino,Ciudad Origen,Ciudad Destino,Compa_ia Transportadora,Tipo de Transporte,Tipo de combustible usado,Tipo de Movimiento,Costo(Pesos),Carga Maxima(TON),Rendimiento por litro,Costo del diesel,Tiempo en Transito,,
Noviembre,2015,QO,SP,QUERETARO,SAN LUIS POTOSI,CARRIER 3,3.5 TON,,Sencillo,3000,3.5,,,2.5,,
Noviembre,2015,QO,SP,QUERETARO,SAN LUIS POTOSI,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,2450,3.5,,,2.5,,
Noviembre,2015,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,SALVADOR MOYA ARREOLA,RABON,Diesel,Sencillo,4300,10,3.5,12.24,6.2,,
Noviembre,2015,QO,MS,QUERETARO,CUERNAVACA,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,4700,3.5,,,4.5,,
Noviembre,2015,QO,MS,QUERETARO,CUERNAVACA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,6900,15,3,12.24,5,,
Noviembre,2015,QO,SP,QUERETARO,SAN LUIS POTOSI,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,3100,3.5,,,2.5,,
Noviembre,2015,QO,SR,QUERETARO,GUAYMAS,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,21100,3.5,,,28,,
Noviembre,2015,QO,SR,QUERETARO,GUAYMAS,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,25300,3.5,,,28,,
Noviembre,2015,QO,SR,QUERETARO,GUAYMAS,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,32900,15,3,12.24,30,,
Noviembre,2015,GT,GT,LEON,SALAMANCA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,5200,15,3,12.24,2,,
Noviembre,2015,GT,QO,SALAMANCA,QUERETARO,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,2200,3.5,,,1.5,,
Noviembre,2015,GT,QO,SALAMANCA,QUERETARO,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,2600,3.5,,,1.5,,
Noviembre,2015,GT,QO,SALAMANCA,QUERETARO,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,3600,15,3,12.24,2,,
Noviembre,2015,QO,GT,QUERETARO,SILAO,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,3500,3.5,,,3,,
Noviembre,2015,QO,GT,QUERETARO,SILAO,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,5200,15,3,12.24,3,,
Noviembre,2015,QO,GT,QUERETARO,SILAO,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,6900,15,3,12.24,3,,
Noviembre,2015,QO,CO,QUERETARO,RAMOS ARIZPE,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,7800,3.5,,,10,,
Noviembre,2015,GT,QO,LEON,QUERETARO,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,3300,3.5,,,2.5,,
Noviembre,2015,GT,QO,LEON,QUERETARO,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,3900,3.5,,,2.5,,
Noviembre,2015,QO,QO,QUERETARO,QUERETARO,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,1700,15,3,12.24,1,,
Noviembre,2015,QO,QO,QUERETARO,QUERETARO,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,1400,15,3,12.24,1,,
Noviembre,2015,GT,JC,CELAYA,GUADALAJARA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,8900,15,3,12.24,5,,
Noviembre,2015,EM,EM,TOLUCA,TLALNEPANTLA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,4800,15,3,12.24,2,,
Noviembre,2015,QO,HG,QUERETARO,PACHUCA,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,3300,3.5,,,3.5,,
Noviembre,2015,TM,HG,ALTAMIRA,PACHUCA,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,11700,3.5,,,6.5,,
Noviembre,2015,DF,HG,CIUDAD DE MEXICO,PACHUCA,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,5300,3.5,,,2,,
Noviembre,2015,QO,GT,QUERETARO,LEON,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,6900,15,3,12.24,2.5,,
Noviembre,2015,QO,QO,QUERETARO,QUERETARO,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,800,3.5,,,1,,
Noviembre,2015,DF,QO,CIUDAD DE MEXICO,QUERETARO,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,9300,15,3,12.24,4,,
Noviembre,2015,DF,GT,CIUDAD DE MEXICO,GUANAJUATO,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,10900,15,3,12.24,5.5,,
Noviembre,2015,DF,QO,CIUDAD DE MEXICO,QUERETARO,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,4800,3.5,,,3,,
Noviembre,2015,DG,QO,DURANGO,QUERETARO,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,8900,3.5,,,10,,
Noviembre,2015,GT,TM,SILAO,NUEVO LAREDO,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,13000,3.5,,,12.5,,
Noviembre,2015,GT,CO,SILAO,TORREON,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,19000,15,3,12.24,10,,
Noviembre,2015,QO,JC,QUERETARO,GUADALAJARA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,12100,15,3,12.24,6,,
Noviembre,2015,GT,NL,GUANAJUATO,MONTERREY,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,9900,3.5,,,10,,
Noviembre,2015,VZ,DF,VERACRUZ,CIUDAD DE MEXICO,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,8500,3.5,,,6,,
Noviembre,2015,QO,CL,QUERETARO,MANZANILLO,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,8900,3.5,,,10,,
Noviembre,2015,QO,CL,QUERETARO,MANZANILLO,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,11600,15,3,12.24,10,,
Noviembre,2015,QO,GT,QUERETARO,CELAYA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,3500,15,3,12.24,2,,
Noviembre,2015,QO,EM,QUERETARO,TOLUCA,CARRIER 2,3.5 TON,,Sencillo,3800,3.5,,,3,,
Noviembre,2015,QO,DF,QUERETARO,CIUDAD DE MEXICO,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,5400,15,3,12.24,4,,
Noviembre,2015,NL,QO,MONTERREY,QUERETARO,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,13900,15,3,12.24,10,,
Noviembre,2015,QO,GR,QUERETARO,CHILPANCINGO,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,13200,15,3,12.24,8,,
Noviembre,2015,QO,EM,QUERETARO,TLALNEPANTLA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,6300,15,3,12.24,4,,
Noviembre,2015,QO,GT,QUERETARO,LEON,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,5200,15,3,12.24,2.5,,
Noviembre,2015,QO,QO,QUERETARO,QUERETARO,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,22700,15,3,12.24,1,,
Noviembre,2015,QO,DF,QUERETARO,CIUDAD DE MEXICO,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,3700,3.5,,,4,,
Noviembre,2015,QO,YN,QUERETARO,MERIDA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,44000,15,3,12.24,30,,
Noviembre,2015,QO,TM,QUERETARO,REYNOSA,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,12800,3.5,,,14,,
Noviembre,2015,QO,NL,QUERETARO,MONTERREY,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,8500,3.5,,,11,,
Noviembre,2015,QO,JC,QUERETARO,GUADALAJARA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,8400,15,3,12.24,6,,
Noviembre,2015,QO,OC,QUERETARO,OAXACA,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,10900,3.5,,,10,,
Noviembre,2015,TM,QO,NUEVO LAREDO,QUERETARO,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,13500,3.5,,,14,,
Noviembre,2015,TM,QO,NUEVO LAREDO,QUERETARO,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,17500,15,3,12.24,14,,
Noviembre,2015,QO,TL,QUERETARO,TLAXCALA,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,7400,15,3,12.24,5,,
Noviembre,2015,QO,PL,QUERETARO,PUEBLA,CARRIER 5,3.5 TON,,Sencillo,7000,3.5,,,7,,
Noviembre,2015,QO,OC,QUERETARO,OAXACA,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,12200,3.5,,,10,,
Noviembre,2015,QO,CS,QUERETARO,TUXTLA GUTIERREZ,SALVADOR MOYA ARREOLA,THORTON,Diesel,Sencillo,22800,15,3,12.24,22,,
Noviembre,2015,QO,OC,QUERETARO,OAXACA,SALVADOR MOYA ARREOLA,3.5 TON,,Sencillo,11500,3.5,,,10,,
Noviembre,2015,QO,TM,QUERETARO,NUEVO LAREDO,ROSARIO URIBE SEGURA,3.5 TON,,Sencillo,7800,3.5,,,14,,
Noviembre,2015,QO,DF,QUERETARO,CIUDAD DE MEXICO,ROSARIO URIBE SEGURA,3.5 TON,,Sencillo,3200,3.5,,,4,,
Noviembre,2015,QO,PL,QUERETARO,PUEBLA,ROSARIO URIBE SEGURA,3.5 TON,,Sencillo,4200,3.5,,,7,,
Noviembre,2015,QO,SP,QUERETARO,SAN LUIS POTOSI,ROSARIO URIBE SEGURA,3.5 TON,,Sencillo,2800,3.5,,,2.5,,
Noviembre,2015,QO,VZ,QUERETARO,VERACRUZ,ROSARIO URIBE SEGURA,3.5 TON,,Sencillo,7200,3.5,,,9,,
Noviembre,2015,QO,JC,QUERETARO,GUADALAJARA,ROSARIO URIBE SEGURA,3.5 TON,,Sencillo,4300,3.5,,,7,,
Noviembre,2015,QO,GT,QUERETARO,CELAYA,ROSARIO URIBE SEGURA,3.5 TON,,Sencillo,1100,3.5,,,2,,
Noviembre,2015,QO,GT,QUERETARO,SILAO,ROSARIO URIBE SEGURA,3.5 TON,,Sencillo,2500,3.5,,,3,,
Noviembre,2015,QO,NL,QUERETARO,MONTERREY,ROSARIO URIBE SEGURA,3.5 TON,,Sencillo,7300,3.5,,,11,,
Noviembre,2015,QO,CO,QUERETARO,RAMOS ARIZPE,ROSARIO URIBE SEGURA,3.5 TON,,Sencillo,6500,3.5,,,10,,
Noviembre,2015,QO,TM,QUERETARO,NUEVO LAREDO,ROSARIO URIBE SEGURA,THORTON,Diesel,Sencillo,11000,15,3,12.24,14,,
Noviembre,2015,QO,DF,QUERETARO,CIUDAD DE MEXICO,ROSARIO URIBE SEGURA,THORTON,Diesel,Sencillo,4900,15,3,12.24,4,,
Noviembre,2015,QO,PL,QUERETARO,PUEBLA,ROSARIO URIBE SEGURA,THORTON,Diesel,Sencillo,5500,15,3,12.24,7,,
Noviembre,2015,QO,SP,QUERETARO,SAN LUIS POTOSI,ROSARIO URIBE SEGURA,THORTON,Diesel,Sencillo,4600,15,3,12.24,2.5,,
Noviembre,2015,QO,VZ,QUERETARO,VERACRUZ,ROSARIO URIBE SEGURA,THORTON,Diesel,Sencillo,9800,15,3,12.24,9,,
Noviembre,2015,QO,JC,QUERETARO,GUADALAJARA,ROSARIO URIBE SEGURA,THORTON,Diesel,Sencillo,5500,15,3,12.24,7,,
Noviembre,2015,QO,GT,QUERETARO,CELAYA,ROSARIO URIBE SEGURA,THORTON,Diesel,Sencillo,2100,15,3,12.24,2,,
Noviembre,2015,QO,GT,QUERETARO,SILAO,ROSARIO URIBE SEGURA,THORTON,Diesel,Sencillo,3900,15,3,12.24,3,,
Noviembre,2015,QO,NL,QUERETARO,MONTERREY,ROSARIO URIBE SEGURA,THORTON,Diesel,Sencillo,9100,15,3,12.24,11,,
Noviembre,2015,QO,CO,QUERETARO,RAMOS ARIZPE,ROSARIO URIBE SEGURA,THORTON,Diesel,Sencillo,8500,15,3,12.24,10,,
Noviembre,2015,EM,GT,TOLUCA,SILAO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,4800,3.5,,,5,,
Noviembre,2015,QO,GT,QUERETARO,SILAO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,4800,3.5,,,3,,
Noviembre,2015,DF,GT,CIUDAD DE MEXICO,SILAO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,6000,3.5,,,5,,
Noviembre,2015,GT,GT,LEON,SALAMANCA,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,1600,3.5,,,1,,
Noviembre,2015,GT,GT,LEON,SALAMANCA,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,1900,3.5,,,1,,
Noviembre,2015,GT,AG,LEON,AGUASCALIENTES,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,3200,3.5,,,2,,
Noviembre,2015,GT,GT,LEON,CELAYA,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,2300,3.5,,,2,,
Noviembre,2015,GT,GT,LEON,CELAYA,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,2800,3.5,,,2,,
Noviembre,2015,GT,QO,SILAO,QUERETARO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,5000,3.5,,,2,,
Noviembre,2015,GT,QO,SILAO,QUERETARO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,2880,3.5,,,2,,
Noviembre,2015,GT,AG,SILAO,AGUASCALIENTES,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,2880,3.5,,,2.5,,
Noviembre,2015,CL,EM,MANZANILLO,TLALNEPANTLA,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,13000,3.5,,,12,,
Noviembre,2015,GT,SP,SILAO,SAN LUIS POTOSI,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,4000,3.5,,,2.3,,
Noviembre,2015,GT,SP,SILAO,SAN LUIS POTOSI,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Redondo,4500,3.5,,,2.3,,
Noviembre,2015,GT,GT,SILAO,SILAO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Redondo,1000,3.5,,,1,,
Noviembre,2015,GT,DF,SILAO,CIUDAD DE MEXICO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,4600,3.5,,,5,,
Noviembre,2015,GT,DF,SILAO,CIUDAD DE MEXICO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,5405,3.5,,,5,,
Noviembre,2015,GT,DF,SILAO,CIUDAD DE MEXICO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,7590,3.5,,,5,,
Noviembre,2015,GT,GT,IRAPUATO,SILAO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,2500,3.5,,,1,,
Noviembre,2015,GT,SP,IRAPUATO,SAN LUIS POTOSI,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,4000,3.5,,,3,,
Noviembre,2015,GT,GT,SILAO,CELAYA,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,4000,3.5,,,1.5,,
Noviembre,2015,GT,GT,SILAO,CELAYA,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,2150,3.5,,,1.5,,
Noviembre,2015,GT,QO,SILAO,QUERETARO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,4500,3.5,,,2,,
Noviembre,2015,GT,GT,SILAO,GUANAJUATO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,5200,3.5,,,1,,
Noviembre,2015,GT,AG,SILAO,AGUASCALIENTES,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Redondo,3800,3.5,,,2.5,,
Noviembre,2015,GT,AG,SILAO,AGUASCALIENTES,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,4000,3.5,,,2.5,,
Noviembre,2015,GT,AG,SILAO,AGUASCALIENTES,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Redondo,4800,3.5,,,2.5,,
Noviembre,2015,GT,GT,SILAO,SALAMANCA,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,2500,3.5,,,1,,
Noviembre,2015,GT,GT,SILAO,SALAMANCA,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Redondo,3250,3.5,,,1,,
Noviembre,2015,GT,DF,SILAO,CIUDAD DE MEXICO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,6500,3.5,,,5,,
Noviembre,2015,GT,AG,IRAPUATO,AGUASCALIENTES,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,4320,3.5,,,3,,
Noviembre,2015,GT,MS,IRAPUATO,CUERNAVACA,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,9000,3.5,,,6,,
Noviembre,2015,GT,MS,IRAPUATO,CUERNAVACA,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,7300,3.5,,,6,,
Noviembre,2015,GT,GT,IRAPUATO,SILAO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,650,3.5,,,1,,
Noviembre,2015,GT,GT,IRAPUATO,SILAO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,800,3.5,,,1,,
Noviembre,2015,GT,JC,IRAPUATO,GUADALAJARA,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,4500,3.5,,,3.6,,
Noviembre,2015,GT,JC,IRAPUATO,GUADALAJARA,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,6500,3.5,,,3.6,,
Noviembre,2015,SP,JC,SAN LUIS POTOSI,GUADALAJARA,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,5650,3.5,,,5,,
Noviembre,2015,GT,QO,LEON,QUERETARO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,3500,3.5,,,2.5,,
Noviembre,2015,GT,QO,LEON,QUERETARO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Sencillo,4500,3.5,,,2.5,,
Noviembre,2015,GT,QO,LEON,QUERETARO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Redondo,4000,3.5,,,2.5,,
Noviembre,2015,GT,QO,LEON,QUERETARO,MENDOZA TRUKING S.A. DE C.V.,3.5 TON,,Redondo,5500,3.5,,,2.5,,
Noviembre,2015,MS,DF,CUERNAVACA,CIUDAD DE MEXICO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,3300,3.5,,,2,,
Noviembre,2015,MS,TL,CUERNAVACA,TLAXCALA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,4950,3.5,,,2.6,,
Noviembre,2015,MS,QO,CUERNAVACA,QUERETARO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,4200,3.5,,,4.5,,
Noviembre,2015,MS,GT,CUERNAVACA,CELAYA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,6750,3.5,,,5,,
Noviembre,2015,MS,GT,CUERNAVACA,SILAO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,8250,3.5,,,7,,
Noviembre,2015,MS,GT,CUERNAVACA,LEON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,8475,3.5,,,7,,
Noviembre,2015,MS,GT,CUERNAVACA,GUANAJUATO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,8100,3.5,,,6.5,,
Noviembre,2015,MS,JC,CUERNAVACA,GUADALAJARA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,10500,3.5,,,8.5,,
Noviembre,2015,MS,ZS,CUERNAVACA,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,11250,3.5,,,10,,
Noviembre,2015,MS,ZS,CUERNAVACA,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12000,3.5,,,10,,
Noviembre,2015,MS,SP,CUERNAVACA,SAN LUIS POTOSI,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9750,3.5,,,7,,
Noviembre,2015,MS,CO,CUERNAVACA,RAMOS ARIZPE,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,13800,3.5,,,13,,
Noviembre,2015,MS,CO,CUERNAVACA,TORREON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,16500,3.5,,,15,,
Noviembre,2015,MS,NL,CUERNAVACA,MONTERREY,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,15750,3.5,,,14,,
Noviembre,2015,MS,TM,CUERNAVACA,REYNOSA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,18000,3.5,,,17,,
Noviembre,2015,MS,TM,CUERNAVACA,MATAMOROS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,18000,3.5,,,16,,
Noviembre,2015,MS,TM,CUERNAVACA,NUEVO LAREDO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,19500,3.5,,,17,,
Noviembre,2015,DF,MS,CIUDAD DE MEXICO,CUERNAVACA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,3300,3.5,,,2,,
Noviembre,2015,DF,TL,CIUDAD DE MEXICO,TLAXCALA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,3750,3.5,,,2,,
Noviembre,2015,DF,QO,CIUDAD DE MEXICO,QUERETARO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,3750,3.5,,,3,,
Noviembre,2015,DF,GT,CIUDAD DE MEXICO,CELAYA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,6300,3.5,,,4,,
Noviembre,2015,DF,GT,CIUDAD DE MEXICO,SILAO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,6750,3.5,,,5,,
Noviembre,2015,DF,GT,CIUDAD DE MEXICO,LEON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,8250,3.5,,,5.5,,
Noviembre,2015,DF,GT,CIUDAD DE MEXICO,GUANAJUATO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,7800,3.5,,,5,,
Noviembre,2015,DF,JC,CIUDAD DE MEXICO,GUADALAJARA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9300,3.5,,,8,,
Noviembre,2015,DF,ZS,CIUDAD DE MEXICO,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9750,3.5,,,9,,
Noviembre,2015,DF,ZS,CIUDAD DE MEXICO,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,10500,3.5,,,9,,
Noviembre,2015,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,7650,3.5,,,6,,
Noviembre,2015,DF,CO,CIUDAD DE MEXICO,RAMOS ARIZPE,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12750,3.5,,,12,,
Noviembre,2015,DF,CO,CIUDAD DE MEXICO,TORREON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,16500,3.5,,,12,,
Noviembre,2015,DF,NL,CIUDAD DE MEXICO,MONTERREY,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,14250,3.5,,,13,,
Noviembre,2015,DF,TM,CIUDAD DE MEXICO,REYNOSA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,17250,3.5,,,16,,
Noviembre,2015,DF,TM,CIUDAD DE MEXICO,MATAMOROS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,17250,3.5,,,15,,
Noviembre,2015,DF,TM,CIUDAD DE MEXICO,NUEVO LAREDO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,18000,3.5,,,16,,
Noviembre,2015,TL,MS,TLAXCALA,CUERNAVACA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,3300,3.5,,,2.5,,
Noviembre,2015,TL,DF,TLAXCALA,CIUDAD DE MEXICO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,4500,3.5,,,2,,
Noviembre,2015,TL,QO,TLAXCALA,QUERETARO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,4500,3.5,,,4.5,,
Noviembre,2015,TL,GT,TLAXCALA,CELAYA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,5250,3.5,,,5.3,,
Noviembre,2015,TL,GT,TLAXCALA,SILAO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9000,3.5,,,6.5,,
Noviembre,2015,TL,GT,TLAXCALA,LEON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9000,3.5,,,7.5,,
Noviembre,2015,TL,GT,TLAXCALA,GUANAJUATO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9300,3.5,,,7,,
Noviembre,2015,TL,JC,TLAXCALA,GUADALAJARA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,10500,3.5,,,9,,
Noviembre,2015,TL,ZS,TLAXCALA,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,11250,3.5,,,11,,
Noviembre,2015,TL,ZS,TLAXCALA,ZACATECAS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,12000,3.5,,,11,,
Noviembre,2015,TL,SP,TLAXCALA,SAN LUIS POTOSI,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,9000,3.5,,,7.3,,
Noviembre,2015,TL,CO,TLAXCALA,RAMOS ARIZPE,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,13800,3.5,,,14,,
Noviembre,2015,TL,CO,TLAXCALA,TORREON,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,18000,3.5,,,16,,
Noviembre,2015,TL,NL,TLAXCALA,MONTERREY,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,14640,3.5,,,14.3,,
Noviembre,2015,TL,TM,TLAXCALA,REYNOSA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,14250,3.5,,,14,,
Noviembre,2015,TL,TM,TLAXCALA,MATAMOROS,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,14250,3.5,,,14,,
Noviembre,2015,TL,TM,TLAXCALA,NUEVO LAREDO,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,19500,3.5,,,18,,
Noviembre,2015,QO,MS,QUERETARO,CUERNAVACA,AUTO EXPRESS LA SILLA SA DE CV,3.5 TON,,Sencillo,5250,3.5,,,4.5,,
